ID,Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation,Difficulty,Topic
26,"A can complete a work in 12 days and B in 24 days. Together they complete it in:","6 days","8 days","10 days","12 days","8 days","Rate = 1/12 + 1/24 = 3/24 = 1/8. Time = 8 days.","Medium","Time & Work"
27,"A can complete a work in 18 days and B in 9 days. Together they complete it in:","4 days","6 days","8 days","10 days","6 days","Rate = 1/18 + 1/9 = 3/18 = 1/6. Time = 6 days.","Medium","Time & Work"
28,"A can do a work in 20 days and B can do it in 15 days. Together they take:","8 days","10 days","12 days","15 days","8.57 days","Rate = 1/20 + 1/15 = 7/60. Time = 60/7 = 8.57 days.","Hard","Time & Work"
29,"A alone can complete work in 25 days. B alone can complete it in 50 days. Together they take:","10 days","15 days","16.67 days","20 days","16.67 days","Rate = 1/25 + 1/50 = 3/50. Time = 50/3 days.","Hard","Time & Work"
30,"A and B together can complete work in 15 days. A alone takes 30 days. B alone takes:","20 days","25 days","30 days","45 days","30 days","B rate = 1/15 - 1/30 = 1/30.","Medium","Time & Work"
31,"A can complete a work in 40 days. After working for 10 days, remaining work is:","1/2","3/4","1/4","2/3","3/4","Completed work = 10/40 = 1/4. Remaining = 3/4.","Easy","Time & Work"
32,"A can complete work in 16 days. How many days will A take to complete 75% work?","8 days","10 days","12 days","14 days","12 days","75% of 16 = 12 days.","Easy","Time & Work"
33,"A completes work in 24 days. What fraction of work is completed in 6 days?","1/2","1/3","1/4","1/5","1/4","Work = 6/24 = 1/4.","Easy","Time & Work"
34,"A can do a work in 36 days and B in 18 days. Together they take:","10 days","12 days","15 days","18 days","12 days","Rate = 1/36 + 1/18 = 3/36 = 1/12.","Medium","Time & Work"
35,"A and B together complete work in 10 days. A alone takes 15 days. B alone takes:","20 days","25 days","30 days","35 days","30 days","B rate = 1/10 - 1/15 = 1/30.","Medium","Time & Work"
36,"If 12 workers finish work in 18 days, 9 workers will finish it in:","20 days","24 days","30 days","36 days","24 days","Workers × Days = Constant. 12×18 = 9×x.","Medium","Time & Work"
37,"20 workers complete work in 15 days. How many days will 25 workers take?","10 days","12 days","15 days","20 days","12 days","20×15 = 25×x. x=12 days.","Easy","Time & Work"
38,"A can complete work in 50 days. B is 25% more efficient than A. B takes:","30 days","35 days","40 days","45 days","40 days","Time is inversely proportional to efficiency. 50/1.25 = 40.","Medium","Time & Work"
39,"A is 20% less efficient than B. If A takes 60 days, B takes:","40 days","45 days","50 days","72 days","50 days","B efficiency = 120% of A. Time = 60/1.2 = 50.","Hard","Time & Work"
40,"A and B complete work in 6 days. A alone takes 10 days. B alone takes:","12 days","15 days","20 days","30 days","15 days","B rate = 1/6 - 1/10 = 1/15.","Medium","Time & Work"
41,"A can complete work in 8 days. B can complete work in 12 days. They work together for 2 days. Remaining work is:","1/2","5/12","7/12","3/4","5/12","Two-day work = 2(5/24)=5/12. Remaining=7/12.","Hard","Time & Work"
42,"A completes work in 30 days. B completes 50% more work than A in same time. B takes:","15 days","20 days","25 days","30 days","20 days","B efficiency = 1.5 times A. Time=30/1.5=20.","Medium","Time & Work"
43,"A and B can complete work in 12 days. B alone takes 20 days. A alone takes:","24 days","30 days","40 days","60 days","30 days","A rate=1/12-1/20=1/30.","Hard","Time & Work"
44,"A, B and C complete work in 10 days. Their efficiencies are equal. A alone takes:","20 days","25 days","30 days","40 days","30 days","Each does one-third work. Time = 10×3.","Medium","Time & Work"
45,"A and B together complete work in 5 days. If A does twice the work of B, A alone takes:","5 days","7.5 days","10 days","15 days","7.5 days","A share = 2/3 of total rate. A time = 5×3/2 = 7.5.","Hard","Time & Work"
46,"A completes work in 60 days and B in 40 days. Together they take:","20 days","24 days","30 days","35 days","24 days","Rate=1/60+1/40=1/24.","Medium","Time & Work"
47,"A and B together finish work in 18 days. A alone takes 30 days. B alone takes:","35 days","45 days","60 days","90 days","45 days","B rate=1/18-1/30=1/45.","Hard","Time & Work"
48,"A can complete work in 90 days. B is twice efficient as A. Together they take:","20 days","30 days","45 days","60 days","30 days","B takes 45 days. Combined rate=1/90+1/45=1/30.","Medium","Time & Work"
49,"A completes 40% work in 8 days. Total work can be completed in:","16 days","20 days","24 days","30 days","20 days","100% time = 8/40×100 = 20 days.","Easy","Time & Work"
50,"A can complete work in 72 days. After working 24 days, fraction completed is:","1/2","1/3","1/4","2/3","1/3","Completed = 24/72 = 1/3.","Easy","Time & Work"
ID,Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation,Difficulty,Topic
51,"A can complete a work in 14 days and B in 21 days. Together they complete it in:","7 days","8.4 days","10 days","12 days","8.4 days","Rate = 1/14 + 1/21 = 5/42. Time = 42/5 = 8.4 days.","Medium","Time & Work"
52,"A can complete a work in 18 days and B in 24 days. Together they complete it in:","8 days","10.28 days","12 days","14 days","10.28 days","Rate = 1/18 + 1/24 = 7/72. Time = 72/7 = 10.28 days.","Hard","Time & Work"
53,"A completes a work in 30 days. B completes it in 60 days. If they work together, the work is completed in:","15 days","20 days","25 days","30 days","20 days","Rate = 1/30 + 1/60 = 1/20. Time = 20 days.","Medium","Time & Work"
54,"A and B together complete work in 8 days. A alone takes 12 days. B alone takes:","18 days","20 days","24 days","30 days","24 days","B rate = 1/8 - 1/12 = 1/24.","Medium","Time & Work"
55,"A can do a work in 16 days and B in 32 days. Together they complete it in:","8 days","10.67 days","12 days","16 days","10.67 days","Rate = 1/16 + 1/32 = 3/32. Time = 32/3 days.","Hard","Time & Work"
56,"A can complete work in 45 days. B is 50% more efficient than A. B completes work in:","20 days","30 days","35 days","40 days","30 days","Efficiency ratio = 1:1.5. Time = 45/1.5 = 30 days.","Medium","Time & Work"
57,"A can complete work in 24 days. B is 25% less efficient than A. B takes:","28 days","30 days","32 days","36 days","32 days","B efficiency = 75%. Time = 24/0.75 = 32 days.","Hard","Time & Work"
58,"A and B together complete work in 12 days. A alone takes 20 days. B alone takes:","25 days","30 days","40 days","60 days","30 days","B rate = 1/12 - 1/20 = 1/30.","Medium","Time & Work"
59,"A can complete a work in 100 days. What work is completed in 25 days?","1/2","1/4","1/5","1/10","1/4","Work = 25/100 = 1/4.","Easy","Time & Work"
60,"A completes 3/5 of work in 12 days. Total time required is:","15 days","18 days","20 days","24 days","20 days","Total time = 12×5/3 = 20 days.","Medium","Time & Work"
61,"A and B can complete a work in 15 days. B alone takes 30 days. A alone takes:","20 days","25 days","30 days","45 days","30 days","A rate = 1/15 - 1/30 = 1/30.","Medium","Time & Work"
62,"A can complete work in 36 days. B can complete work in 18 days. They work together for 6 days. Remaining work is:","1/2","1/3","2/3","3/4","1/3","Combined rate = 1/36+1/18=1/12. Six days work=1/2. Remaining=1/2.","Hard","Time & Work"
63,"A, B and C can complete work in 12 days together. If their efficiencies are equal, A alone takes:","24 days","30 days","36 days","40 days","36 days","Each person's time = 12×3 = 36 days.","Medium","Time & Work"
64,"A is twice as efficient as B. Together they complete work in 12 days. A alone takes:","18 days","24 days","36 days","48 days","18 days","Efficiency ratio A:B=2:1. A does 2/3 work. Time = 12×3/2 = 18.","Hard","Time & Work"
65,"A is three times as efficient as B. Together they complete work in 16 days. B alone takes:","32 days","48 days","64 days","72 days","64 days","B does 1/4 work. B time = 16×4 = 64 days.","Hard","Time & Work"
66,"A and B together complete work in 20 days. A works twice as fast as B. A alone takes:","30 days","40 days","60 days","80 days","30 days","A rate is 2/3 of total. Time = 20×3/2 = 30 days.","Hard","Time & Work"
67,"If 6 men can complete work in 12 days, 8 men can complete it in:","6 days","8 days","9 days","10 days","9 days","6×12=8×x. x=9 days.","Medium","Time & Work"
68,"10 workers complete a job in 18 days. 15 workers complete it in:","10 days","12 days","15 days","18 days","12 days","10×18=15×x. x=12 days.","Easy","Time & Work"
69,"24 workers complete work in 20 days. How many workers are needed to complete in 15 days?","28","30","32","36","32","24×20 = x×15. x=32.","Medium","Time & Work"
70,"A completes work in 50 days. After working 20 days, the remaining work is:","1/2","2/5","3/5","1/5","3/5","Completed=20/50=2/5. Remaining=3/5.","Easy","Time & Work"
71,"A completes work in 48 days. How many days are needed for 5/8 of the work?","20 days","25 days","30 days","35 days","30 days","48×5/8=30 days.","Easy","Time & Work"
72,"A can complete work in 15 days. B can complete work in 25 days. Together they take:","8 days","9.37 days","10 days","12 days","9.37 days","Rate=1/15+1/25=8/75. Time=75/8=9.37.","Hard","Time & Work"
73,"A and B together complete work in 9 days. A alone takes 18 days. B alone takes:","12 days","15 days","18 days","24 days","18 days","B rate=1/9-1/18=1/18.","Medium","Time & Work"
74,"A can complete work in 60 days and B in 90 days. Together they take:","30 days","36 days","40 days","45 days","36 days","Rate=1/60+1/90=1/36.","Medium","Time & Work"
75,"A can complete work in 80 days. B can complete it in 40 days. Together they take:","20 days","25 days","30 days","35 days","26.67 days","Rate=1/80+1/40=3/80. Time=80/3=26.67 days.","Hard","Time & Work"
ID,Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation,Difficulty,Topic
76,"A can complete work in 25 days and B in 20 days. Together they complete it in:","10 days","11.11 days","12 days","15 days","11.11 days","Rate = 1/25 + 1/20 = 9/100. Time = 100/9 = 11.11 days.","Hard","Time & Work"
77,"A can complete work in 40 days and B in 60 days. Together they complete it in:","20 days","24 days","30 days","35 days","24 days","Rate = 1/40 + 1/60 = 5/120 = 1/24. Time = 24 days.","Medium","Time & Work"
78,"A and B together complete a work in 16 days. A alone takes 24 days. B alone takes:","36 days","48 days","60 days","72 days","48 days","B rate = 1/16 - 1/24 = 1/48.","Medium","Time & Work"
79,"A completes work in 72 days. B is twice as efficient as A. Together they complete work in:","20 days","24 days","30 days","36 days","24 days","B takes 36 days. Combined rate = 1/72 + 1/36 = 1/24.","Medium","Time & Work"
80,"A completes work in 90 days. B is three times efficient as A. Together they complete work in:","20 days","22.5 days","30 days","45 days","22.5 days","B takes 30 days. Rate = 1/90 + 1/30 = 2/45. Time = 22.5 days.","Hard","Time & Work"
81,"A and B together complete work in 6 days. A alone takes 18 days. B alone takes:","8 days","9 days","10 days","12 days","9 days","B rate = 1/6 - 1/18 = 1/9.","Medium","Time & Work"
82,"A can complete work in 35 days and B in 14 days. Together they complete it in:","8 days","10 days","12 days","14 days","10 days","Rate = 1/35 + 1/14 = 1/10. Time = 10 days.","Medium","Time & Work"
83,"A can do a work in 45 days. If A works for 15 days, fraction of work completed is:","1/2","1/3","1/4","1/5","1/3","Work = 15/45 = 1/3.","Easy","Time & Work"
84,"A can complete work in 120 days. What part of work is completed in 30 days?","1/2","1/3","1/4","1/5","1/4","Work = 30/120 = 1/4.","Easy","Time & Work"
85,"A and B can complete work in 25 days. A alone takes 50 days. B alone takes:","40 days","50 days","60 days","75 days","50 days","B rate = 1/25 - 1/50 = 1/50.","Medium","Time & Work"
86,"A, B and C together complete work in 15 days. A alone takes 45 days and B alone takes 30 days. C alone takes:","60 days","90 days","120 days","150 days","90 days","C rate = 1/15 - 1/45 - 1/30 = 1/90.","Hard","Time & Work"
87,"A and B together complete work in 12 days. Their efficiency ratio is 3:1. A alone takes:","16 days","18 days","20 days","24 days","16 days","A does 3/4 of work. Time = 12×4/3 = 16 days.","Hard","Time & Work"
88,"A and B together complete work in 20 days. Their efficiency ratio is 4:1. B alone takes:","80 days","90 days","100 days","120 days","100 days","B does 1/5 of total. Time = 20×5 = 100 days.","Hard","Time & Work"
89,"A can complete work in 18 days. B can complete work in 27 days. Together they take:","9 days","10.8 days","12 days","15 days","10.8 days","Rate = 1/18 + 1/27 = 5/54. Time = 54/5 = 10.8 days.","Hard","Time & Work"
90,"A completes work in 32 days and B in 48 days. Together they complete it in:","16 days","19.2 days","20 days","24 days","19.2 days","Rate = 1/32 + 1/48 = 5/96. Time = 96/5 = 19.2 days.","Hard","Time & Work"
91,"If 15 workers complete work in 24 days, 20 workers complete it in:","15 days","18 days","20 days","24 days","18 days","15×24 = 20×x. x=18 days.","Medium","Time & Work"
92,"12 men complete work in 30 days. How many men are needed to complete in 20 days?","15","18","20","24","18","12×30 = x×20. x=18.","Medium","Time & Work"
93,"A completes 60% of work in 18 days. Remaining work will take:","6 days","9 days","12 days","15 days","12 days","40% work time = 18×40/60 = 12 days.","Medium","Time & Work"
94,"A completes 75% work in 30 days. Total work can be completed in:","35 days","40 days","45 days","50 days","40 days","100% time = 30×100/75 = 40 days.","Easy","Time & Work"
95,"A and B together complete work in 14 days. A alone takes 21 days. B alone takes:","35 days","40 days","42 days","50 days","42 days","B rate = 1/14 - 1/21 = 1/42.","Hard","Time & Work"
96,"A can complete work in 55 days and B in 44 days. Together they take:","20 days","24.44 days","30 days","35 days","24.44 days","Rate = 1/55 + 1/44 = 9/220. Time = 220/9 = 24.44 days.","Hard","Time & Work"
97,"A and B together complete work in 18 days. A is twice as efficient as B. A alone takes:","24 days","27 days","36 days","54 days","27 days","A does 2/3 of total. Time = 18×3/2 = 27 days.","Hard","Time & Work"
98,"A is four times efficient as B. Together they complete work in 15 days. B alone takes:","45 days","60 days","75 days","90 days","75 days","B does 1/5 of work. Time = 15×5 = 75 days.","Hard","Time & Work"
99,"A can complete work in 100 days and B in 50 days. If they work together for 20 days, remaining work is:","1/2","2/3","3/5","1/5","1/5","Combined rate = 3/100. In 20 days = 60%. Remaining = 40%.","Hard","Time & Work"
100,"A and B together complete work in 30 days. If A alone takes 60 days, B alone takes:","45 days","50 days","60 days","90 days","60 days","B rate = 1/30 - 1/60 = 1/60.","Medium","Time & Work"
