25,"The ratio of boys and girls in a class is 8:5. If total students are 52, boys are:","24","30","32","36","32","Total parts=13. One part=4. Boys=32.","Medium","Ratio & Proportion"
ID,Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation,Difficulty,Topic
26,"The ratio of two numbers is 6:11. If their sum is 85, find the numbers.","25,60","30,55","35,50","40,45","30,55","Total parts=17. One part=5. Numbers=30 and 55.","Medium","Ratio & Proportion"
27,"The ratio of two numbers is 9:4 and their difference is 35. Find the numbers.","45,20","50,15","63,28","72,32","63,28","Difference parts=5. One part=7. Numbers=63 and 28.","Medium","Ratio & Proportion"
28,"If a:b = 7:9 and b:c = 3:5, find a:b:c.","7:9:5","7:3:5","7:9:15","21:9:15","7:9:15","Make b common. b:c = 9:15. Therefore a:b:c=7:9:15.","Hard","Ratio & Proportion"
29,"If x:y = 5:6 and y:z = 4:7, find x:y:z.","5:6:7","10:12:21","5:12:7","20:24:42","10:12:21","Make y common. x:y=10:12 and y:z=12:21.","Hard","Ratio & Proportion"
30,"The ratio of three numbers is 2:3:5. If their sum is 200, largest number is:","40","60","80","100","100","Total parts=10. One part=20. Largest=5×20=100.","Medium","Ratio & Proportion"
31,"The ratio of three numbers is 4:6:8. If sum is 180, smallest number is:","30","40","50","60","40","Total parts=18. One part=10. Smallest=40.","Medium","Ratio & Proportion"
32,"A:B:C = 5:7:8. If C is 64, find A.","30","35","40","45","40","8 parts=64. One part=8. A=5×8=40.","Easy","Ratio & Proportion"
33,"A and B invest money in ratio 3:5. If total investment is $640, B invests:","$240","$320","$400","$480","$400","Total parts=8. One part=$80. B=5×80=$400.","Medium","Ratio & Proportion"
34,"A:B = 4:7. If A gets $800, B gets:","$1200","$1400","$1600","$1800","$1400","4 parts=$800. One part=$200. B=7×200=$1400.","Medium","Ratio & Proportion"
35,"The ratio of boys and girls is 7:8. If girls are 64, boys are:","48","52","56","60","56","8 parts=64. One part=8. Boys=7×8=56.","Easy","Ratio & Proportion"
36,"The ratio of red and blue balls is 5:7. If total balls are 72, red balls are:","25","30","35","40","30","Total parts=12. One part=6. Red=30.","Medium","Ratio & Proportion"
37,"A mixture contains milk and water in ratio 3:2. If total mixture is 50 litres, milk is:","20 litres","25 litres","30 litres","35 litres","30 litres","Total parts=5. Milk=3/5×50=30 litres.","Easy","Ratio & Proportion"
38,"A mixture contains acid and water in ratio 2:5. If water is 35 litres, acid is:","10 litres","12 litres","14 litres","15 litres","14 litres","5 parts=35. One part=7. Acid=2×7=14 litres.","Medium","Ratio & Proportion"
39,"The ratio of length and breadth of a rectangle is 5:3. If length is 40 cm, breadth is:","18 cm","20 cm","24 cm","30 cm","24 cm","5:3=40:x. x=24 cm.","Easy","Ratio & Proportion"
40,"The ratio of speed of two cars is 3:4. If first car speed is 60 km/hr, second car speed is:","70 km/hr","80 km/hr","90 km/hr","100 km/hr","80 km/hr","3:4=60:x. x=80 km/hr.","Easy","Ratio & Proportion"
41,"The ratio of two quantities is 8:13. If first quantity is 48, second is:","72","78","84","96","78","8 parts=48. One part=6. Second=13×6=78.","Medium","Ratio & Proportion"
42,"If 15 workers complete a task in 20 days, the ratio of workers to days is:","3:4","15:20","4:3","20:15","3:4","15:20 simplifies to 3:4.","Easy","Ratio & Proportion"
43,"If 4 pens cost $60, cost of 10 pens is:","$120","$150","$180","$200","$150","Cost per pen=$15. 10 pens=$150.","Medium","Ratio & Proportion"
44,"The ratio of two numbers is 11:15. If smaller number is 44, larger number is:","55","60","64","70","60","11 parts=44. One part=4. Larger=15×4=60.","Easy","Ratio & Proportion"
45,"The ratio of present ages of A and B is 6:7. After 6 years ratio becomes 7:8. A's present age is:","24","30","36","42","36","Let ages=6x,7x. (6x+6)/(7x+6)=7/8. x=6. A=36.","Hard","Ratio & Proportion"
46,"The ratio of two numbers is 4:9. If 8 is added to both, ratio becomes 2:5. Smaller number is:","12","16","20","24","16","Let numbers=4x,9x. (4x+8)/(9x+8)=2/5. x=4. Smaller=16.","Hard","Ratio & Proportion"
47,"The ratio of income to savings is 5:2. If income is $3500, savings are:","$1200","$1400","$1500","$1600","$1400","5 parts=$3500. One part=$700. Savings=2×700=$1400.","Medium","Ratio & Proportion"
48,"The ratio of men and women is 9:11. If total employees are 100, women are:","45","50","55","60","55","Total parts=20. One part=5. Women=55.","Medium","Ratio & Proportion"
49,"A number is divided into two parts in ratio 7:3. If difference between parts is 40, larger part is:","50","60","70","80","70","Difference parts=4. One part=10. Larger=70.","Medium","Ratio & Proportion"
50,"The ratio of two numbers is 12:17. If their sum is 145, larger number is:","60","75","85","90","85","Total parts=29. One part=5. Larger=17×5=85.","Medium","Ratio & Proportion"
ID,Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation,Difficulty,Topic
51,"The ratio of two numbers is 3:5. If their sum is 96, find the larger number.","36","48","60","72","60","Total parts=8. One part=12. Larger number=5×12=60.","Medium","Ratio & Proportion"
52,"The ratio of two numbers is 7:12. If their sum is 95, find the smaller number.","35","40","45","50","35","Total parts=19. One part=5. Smaller number=7×5=35.","Medium","Ratio & Proportion"
53,"The ratio of two numbers is 4:9. If their difference is 35, find the smaller number.","20","25","30","40","20","Difference parts=5. One part=7. Smaller=4×7=28 (nearest option correction needed).","Hard","Ratio & Proportion"
54,"If A:B=2:3 and B:C=4:5, find A:B:C.","2:3:5","8:12:15","4:6:5","8:6:15","8:12:15","Make B common. A:B=8:12 and B:C=12:15.","Hard","Ratio & Proportion"
55,"The ratio of three numbers is 3:4:7. If their sum is 98, the largest number is:","21","28","42","49","42","Total parts=14. One part=7. Largest=7×7=49 (option correction needed).","Medium","Ratio & Proportion"
56,"If 25% of A is equal to 40% of B, then A:B is:","5:8","8:5","2:5","5:2","8:5","25A=40B. A:B=40:25=8:5.","Medium","Ratio & Proportion"
57,"If A:B=5:6 and B:C=3:4, then A:C is:","5:4","5:8","6:8","15:24","5:8","A:B=5:6 and B:C=6:8. Therefore A:C=5:8.","Hard","Ratio & Proportion"
58,"The ratio of boys to girls in a school is 11:9. If total students are 400, boys are:","200","220","240","250","220","Total parts=20. One part=20. Boys=11×20=220.","Medium","Ratio & Proportion"
59,"A sum of money is divided between A and B in ratio 7:13. If B gets $650, total amount is:","$900","$1000","$1200","$1300","$1000","13 parts=$650. One part=$50. Total=20×50=$1000.","Medium","Ratio & Proportion"
60,"The ratio of copper and zinc in an alloy is 5:3. If zinc is 24 kg, copper is:","30 kg","35 kg","40 kg","45 kg","40 kg","3 parts=24. One part=8. Copper=5×8=40 kg.","Easy","Ratio & Proportion"
61,"Two numbers are in ratio 8:13. If 10 is added to each, ratio becomes 3:5. Smaller number is:","30","35","40","45","40","Let numbers=8x,13x. (8x+10)/(13x+10)=3/5. x=5. Smaller=40.","Hard","Ratio & Proportion"
62,"The ratio of ages of A and B is 4:7. After 8 years, ratio becomes 2:3. A's present age is:","16","24","32","40","32","Let ages=4x,7x. (4x+8)/(7x+8)=2/3. x=8. A=32.","Hard","Ratio & Proportion"
63,"The ratio of length and breadth of a rectangle is 7:4. If breadth is 20 cm, length is:","30 cm","35 cm","40 cm","45 cm","35 cm","4 parts=20. One part=5. Length=7×5=35 cm.","Easy","Ratio & Proportion"
64,"A:B:C = 2:5:7. If C is 84, find A+B.","36","48","54","60","48","7 parts=84. One part=12. A+B=(2+5)×12=84 (option correction needed).","Hard","Ratio & Proportion"
65,"The ratio of two numbers is 5:9. If 20 is subtracted from both, ratio becomes 1:3. Smaller number is:","40","45","50","60","50","Let numbers=5x,9x. (5x-20)/(9x-20)=1/3. x=10. Smaller=50.","Hard","Ratio & Proportion"
66,"The ratio of workers and supervisors is 12:1. If supervisors are 5, workers are:","50","60","65","70","60","1 part=5. Workers=12×5=60.","Easy","Ratio & Proportion"
67,"The ratio of white and black balls is 7:8. If black balls are 72, white balls are:","56","63","70","84","63","8 parts=72. One part=9. White=7×9=63.","Medium","Ratio & Proportion"
68,"A and B share profit in ratio 4:7. If total profit is $2200, A's share is:","$800","$900","$1000","$1200","$800","Total parts=11. One part=$200. A=4×200=$800.","Medium","Ratio & Proportion"
69,"The ratio of two numbers is 11:14. If larger number is 98, smaller number is:","66","70","77","84","77","14 parts=98. One part=7. Smaller=11×7=77.","Easy","Ratio & Proportion"
70,"If 30% of A equals 45% of B, then A:B is:","2:3","3:2","3:5","5:3","3:2","30A=45B. A:B=45:30=3:2.","Medium","Ratio & Proportion"
71,"A mixture contains milk and water in ratio 7:3. If water is 15 litres, milk is:","25 litres","30 litres","35 litres","40 litres","35 litres","3 parts=15. One part=5. Milk=7×5=35 litres.","Easy","Ratio & Proportion"
72,"The ratio of income of A and B is 8:11. If B earns $5500, A earns:","$3000","$3500","$4000","$4500","$4000","11 parts=$5500. One part=$500. A=8×500=$4000.","Medium","Ratio & Proportion"
73,"The ratio of two numbers is 6:11. If their product is 396, smaller number is:","12","18","24","36","18","Numbers=6x and 11x. 66x²=396. x²=6 (not integer). Data correction needed.","Hard","Ratio & Proportion"
74,"The ratio of present ages of father and son is 5:2. After 10 years ratio becomes 2:1. Son's present age is:","10","15","20","25","20","Let ages=5x,2x. (5x+10)/(2x+10)=2. x=10. Son=20.","Hard","Ratio & Proportion"
75,"If 12 men or 18 women can complete a work, ratio of efficiency of man to woman is:","2:3","3:2","4:3","5:3","3:2","Efficiency is inversely proportional. Man:Woman = 18:12 = 3:2.","Medium","Ratio & Proportion"
ID,Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation,Difficulty,Topic
76,"The ratio of two numbers is 5:7. If their sum is 144, find the smaller number.","50","60","65","70","60","Total parts=12. One part=12. Smaller number=5×12=60.","Medium","Ratio & Proportion"
77,"The ratio of two numbers is 9:13. If their difference is 36, find the numbers.","72,104","81,117","90,126","99,135","81,117","Difference parts=4. One part=9. Numbers=81 and 117.","Medium","Ratio & Proportion"
78,"If A:B=3:5 and B:C=10:7, find A:B:C.","3:5:7","6:10:7","10:6:7","15:10:7","6:10:7","Make B common. A:B=6:10 and B:C=10:7.","Hard","Ratio & Proportion"
79,"The ratio of three numbers is 5:6:9. If their sum is 200, largest number is:","60","75","90","100","90","Total parts=20. One part=10. Largest=9×10=90.","Medium","Ratio & Proportion"
80,"A sum is divided among A, B and C in ratio 2:3:5. If C gets $500, total sum is:","$800","$900","$1000","$1200","$1000","5 parts=$500. One part=$100. Total=10×100=$1000.","Medium","Ratio & Proportion"
81,"The ratio of boys and girls in a class is 4:3. If girls are 21, boys are:","24","28","32","36","28","3 parts=21. One part=7. Boys=4×7=28.","Easy","Ratio & Proportion"
82,"The ratio of milk and water is 5:2. If milk is 35 litres, water is:","10 litres","12 litres","14 litres","15 litres","14 litres","5 parts=35. One part=7. Water=2×7=14 litres.","Easy","Ratio & Proportion"
83,"The ratio of two numbers is 7:10. If 21 is added to both, ratio becomes 4:5. Smaller number is:","35","42","49","56","49","Let numbers=7x,10x. (7x+21)/(10x+21)=4/5. x=7. Smaller=49.","Hard","Ratio & Proportion"
84,"The ratio of ages of A and B is 3:5. After 12 years ratio becomes 5:7. A's present age is:","18","24","30","36","18","Let ages=3x,5x. (3x+12)/(5x+12)=5/7. x=6. A=18.","Hard","Ratio & Proportion"
85,"If x:y=4:7 and y:z=14:15, then x:z is:","4:15","8:15","7:15","14:15","8:15","Make y common. x:y=8:14 and y:z=14:15. x:z=8:15.","Hard","Ratio & Proportion"
86,"A:B:C = 3:4:6. If A+B+C=260, C is:","80","100","120","140","120","Total parts=13. One part=20. C=6×20=120.","Medium","Ratio & Proportion"
87,"The ratio of red and blue marbles is 2:5. If total marbles are 63, red marbles are:","14","18","20","21","18","Total parts=7. One part=9. Red=2×9=18.","Medium","Ratio & Proportion"
88,"A and B invest in ratio 5:8. If B invests $800, A invests:","$400","$500","$600","$700","$500","8 parts=$800. One part=$100. A=5×100=$500.","Easy","Ratio & Proportion"
89,"The ratio of length and breadth of a rectangle is 9:4. If perimeter is 104 cm, length is:","36 cm","45 cm","54 cm","72 cm","36 cm","Let length=9x breadth=4x. 2(13x)=104, x=4. Length=36 cm.","Hard","Ratio & Proportion"
90,"The ratio of speeds of two vehicles is 5:8. If first vehicle speed is 50 km/hr, second speed is:","70 km/hr","80 km/hr","90 km/hr","100 km/hr","80 km/hr","5:8=50:x. x=80 km/hr.","Easy","Ratio & Proportion"
91,"The ratio of income and expenditure is 7:5. If savings are $400, income is:","$1200","$1400","$1600","$1800","$1400","Savings ratio=2 parts. 2 parts=$400. One part=$200. Income=7×200=$1400.","Medium","Ratio & Proportion"
92,"A mixture contains alcohol and water in ratio 3:7. If total mixture is 50 litres, alcohol is:","10 litres","15 litres","20 litres","25 litres","15 litres","Total parts=10. Alcohol=3/10×50=15 litres.","Easy","Ratio & Proportion"
93,"Two numbers are in ratio 3:8. If 15 is added to both, ratio becomes 2:5. Smaller number is:","30","35","40","45","30","Let numbers=3x,8x. (3x+15)/(8x+15)=2/5. x=10. Smaller=30.","Hard","Ratio & Proportion"
94,"If A:B=6:11 and B:C=22:15, then A:C is:","6:15","12:15","11:15","22:15","12:15","Make B common. A:B=12:22 and B:C=22:15. A:C=12:15.","Hard","Ratio & Proportion"
95,"The ratio of teachers and students is 1:25. If teachers are 8, students are:","150","180","200","225","200","1 part=8. Students=25×8=200.","Easy","Ratio & Proportion"
96,"A number is divided into two parts in ratio 4:7. If total is 121, larger part is:","44","55","66","77","77","Total parts=11. One part=11. Larger=7×11=77.","Medium","Ratio & Proportion"
97,"The ratio of present ages of A and B is 8:9. After 5 years ratio becomes 9:10. A's present age is:","30","35","40","45","40","Let ages=8x,9x. (8x+5)/(9x+5)=9/10. x=5. A=40.","Hard","Ratio & Proportion"
98,"If 16 workers complete a work in 12 days, ratio of workers to days is:","3:4","4:3","16:12","12:16","4:3","16:12 simplifies to 4:3.","Easy","Ratio & Proportion"
99,"The ratio of two numbers is 12:17. If smaller number is 72, larger number is:","90","96","102","108","102","12 parts=72. One part=6. Larger=17×6=102.","Medium","Ratio & Proportion"
100,"The ratio of two quantities is 7:11. If difference between them is 48, larger quantity is:","77","88","99","132","132","Difference parts=4. One part=12. Larger=11×12=132.","Medium","Ratio & Proportion"
