A vehicle travels 1000 km in 20 hours. Speed?,40 km/hr,50 km/hr,60 km/hr,70 km/hr,50 km/hr,Speed = 1000/20 = 50 km/hr.
A train travels 240 km at 80 km/hr. Time required?,2 hours,3 hours,4 hours,5 hours,3 hours,Time = 240/80 = 3 hours.
A bike travels 180 km in 3 hours. Speed?,40 km/hr,50 km/hr,60 km/hr,70 km/hr,60 km/hr,Speed = 180/3 = 60 km/hr.
A runner completes 20 km in 2 hours. Speed?,5 km/hr,10 km/hr,15 km/hr,20 km/hr,10 km/hr,Speed = 20/2 = 10 km/hr.
A bus travels 500 km at 100 km/hr. Time taken?,3 hours,4 hours,5 hours,6 hours,5 hours,Time = 500/100 = 5 hours.
A car covers 400 km in 8 hours. Speed?,40 km/hr,50 km/hr,60 km/hr,70 km/hr,50 km/hr,Speed = 400/8 = 50 km/hr.
A train moving at 72 km/hr covers distance in 5 hours. Distance?,300 km,320 km,360 km,400 km,360 km,Distance = 72×5 = 360 km.
Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation
A train travels 600 km in 10 hours. Find its speed.,40 km/hr,50 km/hr,60 km/hr,70 km/hr,60 km/hr,Speed = Distance/Time = 600/10 = 60 km/hr.
A bus covers 450 km in 9 hours. Find speed.,40 km/hr,50 km/hr,60 km/hr,70 km/hr,50 km/hr,Speed = 450/9 = 50 km/hr.
A car moves at 55 km/hr for 4 hours. Find distance covered.,200 km,220 km,240 km,260 km,220 km,Distance = Speed × Time = 55×4 = 220 km.
A train covers 800 km at 100 km/hr. Find time taken.,6 hours,7 hours,8 hours,9 hours,8 hours,Time = Distance/Speed = 800/100 = 8 hours.
A cyclist travels 120 km in 6 hours. Find speed.,15 km/hr,20 km/hr,25 km/hr,30 km/hr,20 km/hr,Speed = 120/6 = 20 km/hr.
A man walks 45 km at 5 km/hr. Find time taken.,7 hours,8 hours,9 hours,10 hours,9 hours,Time = 45/5 = 9 hours.
A car covers 360 km in 6 hours. If speed increases by 20 km/hr, new speed is?,70 km/hr,80 km/hr,90 km/hr,100 km/hr,80 km/hr,Original speed = 360/6 = 60 km/hr. New speed = 60+20 = 80 km/hr.
A train moving at 90 km/hr covers a distance of 450 km. Time taken?,3 hours,4 hours,5 hours,6 hours,5 hours,Time = 450/90 = 5 hours.
A person travels 240 km in 4 hours. If speed is reduced by 20 km/hr, new speed is?,30 km/hr,40 km/hr,50 km/hr,60 km/hr,40 km/hr,Original speed = 240/4 = 60 km/hr. New speed = 40 km/hr.
A bike travels 300 km in 5 hours. Find speed.,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = 300/5 = 60 km/hr.
A train of length 200 m crosses a pole in 10 seconds. Speed is?,15 m/s,20 m/s,25 m/s,30 m/s,20 m/s,Speed = Distance/Time = 200/10 = 20 m/s.
A train of length 300 m crosses a pole in 15 seconds. Speed is?,15 m/s,20 m/s,25 m/s,30 m/s,20 m/s,Speed = 300/15 = 20 m/s.
A train moving at 54 km/hr crosses a pole in 20 seconds. Find train length.,200 m,250 m,300 m,350 m,300 m,54 km/hr = 15 m/s. Length = 15×20 = 300 m.
A train moving at 72 km/hr crosses a bridge of 200 m in 25 seconds. Find train length.,250 m,300 m,350 m,400 m,300 m,72 km/hr = 20 m/s. Total distance = 20×25=500m. Train length = 500-200=300m.
A car travels first 100 km at 50 km/hr and next 100 km at 100 km/hr. Average speed is?,60 km/hr,66.67 km/hr,75 km/hr,80 km/hr,66.67 km/hr,Average speed = Total distance/Total time = 200/(2+1)=66.67 km/hr.
A vehicle travels equal distances at 40 km/hr and 60 km/hr. Average speed is?,45 km/hr,48 km/hr,50 km/hr,55 km/hr,48 km/hr,Average speed = 2xy/(x+y)=2×40×60/100=48 km/hr.
A person travels half distance at 30 km/hr and half at 50 km/hr. Average speed?,35 km/hr,37.5 km/hr,40 km/hr,45 km/hr,37.5 km/hr,Average speed = 2×30×50/(30+50)=37.5 km/hr.
A train travels 360 km at 45 km/hr. Time required?,6 hours,7 hours,8 hours,9 hours,8 hours,Time = 360/45 = 8 hours.
A bus travels at 80 km/hr for 7 hours. Distance covered?,480 km,520 km,560 km,600 km,560 km,Distance = 80×7 = 560 km.
A car covers 150 km in 2.5 hours. Speed is?,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = 150/2.5 = 60 km/hr.
A train covers 900 km in 15 hours. Speed is?,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = 900/15 = 60 km/hr.
A man increases his speed from 60 km/hr to 75 km/hr. Percentage increase?,20%,25%,30%,35%,25%,Increase = 15/60×100 = 25%.
A vehicle decreases speed from 80 km/hr to 60 km/hr. Percentage decrease?,20%,25%,30%,35%,25%,Decrease = 20/80×100 = 25%.
A train covers 1000 km in 20 hours. If it stops for 4 hours, running speed is?,50 km/hr,60 km/hr,62.5 km/hr,70 km/hr,62.5 km/hr,Running time = 20-4=16 hours. Speed =1000/16=62.5 km/hr.
A bus covers 420 km. It travels first 210 km at 70 km/hr and remaining at 60 km/hr. Total time is?,6 hours,6.5 hours,7 hours,7.5 hours,6.5 hours,Time = 210/70 + 210/60 = 3 + 3.5 = 6.5 hours.
Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation
A train covers 720 km in 12 hours. Find its speed.,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = Distance/Time = 720/12 = 60 km/hr.
A car travels 525 km in 7 hours. Find speed.,65 km/hr,70 km/hr,75 km/hr,80 km/hr,75 km/hr,Speed = 525/7 = 75 km/hr.
A bus covers 640 km in 8 hours. Find its speed.,70 km/hr,80 km/hr,90 km/hr,100 km/hr,80 km/hr,Speed = 640/8 = 80 km/hr.
A person walks 30 km in 6 hours. Find speed.,3 km/hr,5 km/hr,6 km/hr,8 km/hr,5 km/hr,Speed = 30/6 = 5 km/hr.
A bike covers 360 km in 6 hours. Find speed.,40 km/hr,50 km/hr,60 km/hr,70 km/hr,60 km/hr,Speed = 360/6 = 60 km/hr.
A train moves at 72 km/hr. How much distance does it cover in 30 minutes?,24 km,36 km,40 km,45 km,36 km,30 minutes = 0.5 hour. Distance = 72×0.5 = 36 km.
A car moves at 90 km/hr. Distance covered in 20 minutes?,20 km,25 km,30 km,35 km,30 km,20 minutes = 1/3 hour. Distance = 90×1/3 = 30 km.
A runner completes 15 km in 1.5 hours. Speed is?,5 km/hr,10 km/hr,15 km/hr,20 km/hr,10 km/hr,Speed = 15/1.5 = 10 km/hr.
A truck travels 840 km in 14 hours. Speed is?,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = 840/14 = 60 km/hr.
A train travels 480 km in 6 hours. Find speed.,70 km/hr,80 km/hr,90 km/hr,100 km/hr,80 km/hr,Speed = 480/6 = 80 km/hr.
A train 150 m long crosses a pole in 5 seconds. Speed is?,20 m/s,25 m/s,30 m/s,35 m/s,30 m/s,Speed = Length/Time = 150/5 = 30 m/s.
A train 250 m long crosses a pole in 10 seconds. Speed is?,15 m/s,20 m/s,25 m/s,30 m/s,25 m/s,Speed = 250/10 = 25 m/s.
A train moving at 20 m/s crosses a platform in 30 seconds. Total distance covered is?,500 m,600 m,700 m,800 m,600 m,Distance = Speed×Time = 20×30 = 600 m.
A train 400 m long crosses a platform of 600 m in 50 seconds. Speed is?,15 m/s,20 m/s,25 m/s,30 m/s,20 m/s,Total distance = 400+600=1000m. Speed=1000/50=20m/s.
A train running at 90 km/hr crosses a pole in 16 seconds. Find length.,300 m,350 m,400 m,450 m,400 m,90 km/hr = 25 m/s. Length = 25×16=400m.
A man covers a distance at 5 km/hr and reaches 10 minutes late. If he travels at 6 km/hr he reaches on time. Distance is?,4 km,5 km,6 km,10 km,5 km,Time difference = 10 minutes. Using D/5 - D/6 = 1/6 hour. D/30 = 1/6, D=5 km.
A person increases speed by 25%. Time taken decreases by?,15%,20%,25%,30%,20%,New time = 100/125 = 80%. Decrease = 20%.
A car reduces speed by 20%. Time increases by?,20%,25%,30%,35%,25%,New speed = 80%. Time =100/80=125%. Increase =25%.
A train travels 300 km at 50 km/hr and returns at 75 km/hr. Average speed is?,55 km/hr,60 km/hr,62.5 km/hr,65 km/hr,60 km/hr,Average speed = 2xy/(x+y)=2×50×75/125=60 km/hr.
A boat travels 40 km downstream in 2 hours. Speed is?,15 km/hr,20 km/hr,25 km/hr,30 km/hr,20 km/hr,Speed = 40/2 = 20 km/hr.
A boat travels 60 km upstream in 3 hours. Speed is?,10 km/hr,15 km/hr,20 km/hr,25 km/hr,20 km/hr,Speed = 60/3 = 20 km/hr.
A person walks at 4 km/hr. Time needed to cover 28 km?,5 hours,6 hours,7 hours,8 hours,7 hours,Time = Distance/Speed = 28/4 = 7 hours.
A vehicle covers 960 km in 12 hours. Find speed.,60 km/hr,70 km/hr,80 km/hr,90 km/hr,80 km/hr,Speed = 960/12 = 80 km/hr.
A car travels 600 km. If speed is 75 km/hr, time taken?,6 hours,7 hours,8 hours,9 hours,8 hours,Time = 600/75 = 8 hours.
A train covers 1200 km in 15 hours. Speed is?,70 km/hr,80 km/hr,90 km/hr,100 km/hr,80 km/hr,Speed = 1200/15 = 80 km/hr.
Question,Option_A,Option_B,Option_C,Option_D,Answer,Explanation
A car covers 450 km in 9 hours. Find its speed.,40 km/hr,50 km/hr,60 km/hr,70 km/hr,50 km/hr,Speed = Distance/Time = 450/9 = 50 km/hr.
A train covers 1080 km in 18 hours. Find speed.,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = 1080/18 = 60 km/hr.
A bus travels at 65 km/hr for 8 hours. Find distance covered.,480 km,520 km,540 km,560 km,520 km,Distance = Speed × Time = 65×8 = 520 km.
A bike travels 240 km at 80 km/hr. Find time taken.,2 hours,3 hours,4 hours,5 hours,3 hours,Time = Distance/Speed = 240/80 = 3 hours.
A man walks at 6 km/hr and covers 42 km. Time required?,5 hours,6 hours,7 hours,8 hours,7 hours,Time = 42/6 = 7 hours.
A train moving at 100 km/hr covers 500 km. Time taken?,4 hours,5 hours,6 hours,7 hours,5 hours,Time = 500/100 = 5 hours.
A car travels 360 km at 60 km/hr. If speed increases to 90 km/hr, new time taken?,3 hours,4 hours,5 hours,6 hours,4 hours,Time = 360/90 = 4 hours.
A bus takes 8 hours to cover a distance at 50 km/hr. Find distance.,300 km,350 km,400 km,450 km,400 km,Distance = 50×8 = 400 km.
A train covers 900 km in 12 hours. Find average speed.,65 km/hr,70 km/hr,75 km/hr,80 km/hr,75 km/hr,Speed = 900/12 = 75 km/hr.
A person covers 100 km at 20 km/hr. Find time taken.,4 hours,5 hours,6 hours,7 hours,5 hours,Time = 100/20 = 5 hours.
A train 300 m long crosses a pole in 15 seconds. Find speed.,15 m/s,20 m/s,25 m/s,30 m/s,20 m/s,Speed = 300/15 = 20 m/s.
A train 500 m long crosses a pole in 25 seconds. Speed is?,15 m/s,20 m/s,25 m/s,30 m/s,20 m/s,Speed = 500/25 = 20 m/s.
A train moving at 25 m/s crosses a platform in 40 seconds. Total distance?,800 m,900 m,1000 m,1100 m,1000 m,Distance = 25×40 = 1000 m.
A train of length 400 m crosses a platform of 600 m in 40 seconds. Speed?,20 m/s,25 m/s,30 m/s,35 m/s,25 m/s,Total distance = 400+600=1000m. Speed = 1000/40 = 25m/s.
A train moving at 54 km/hr crosses a pole in 15 seconds. Find length.,200 m,225 m,250 m,300 m,225 m,54 km/hr = 15 m/s. Length = 15×15 = 225 m.
A car covers 200 km at 40 km/hr and 300 km at 60 km/hr. Find average speed.,45 km/hr,50 km/hr,55 km/hr,60 km/hr,50 km/hr,Total distance = 500 km. Time = 200/40 + 300/60 = 5+5=10 hrs. Average = 50 km/hr.
A vehicle travels equal distances at 30 km/hr and 50 km/hr. Average speed?,35 km/hr,37.5 km/hr,40 km/hr,45 km/hr,37.5 km/hr,Average speed = 2×30×50/(30+50)=37.5 km/hr.
A person travels half distance at 40 km/hr and half at 80 km/hr. Average speed?,50 km/hr,53.33 km/hr,60 km/hr,70 km/hr,53.33 km/hr,Average speed = 2×40×80/(40+80)=53.33 km/hr.
A train speed is 72 km/hr. How much distance in 15 minutes?,12 km,18 km,24 km,30 km,18 km,15 minutes = 0.25 hour. Distance = 72×0.25=18 km.
A bike speed is 48 km/hr. Distance covered in 45 minutes?,24 km,36 km,40 km,48 km,36 km,45 minutes = 0.75 hour. Distance = 48×0.75=36 km.
A car covers 600 km. If it takes 10 hours, find speed.,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = 600/10 = 60 km/hr.
A bus covers 750 km in 15 hours. Find speed.,40 km/hr,50 km/hr,60 km/hr,70 km/hr,50 km/hr,Speed = 750/15 = 50 km/hr.
A train covers 1500 km in 25 hours. Find speed.,50 km/hr,60 km/hr,70 km/hr,80 km/hr,60 km/hr,Speed = 1500/25 = 60 km/hr.
A man travels 240 km. If he increases speed from 40 km/hr to 60 km/hr, time saved is?,1 hour,2 hours,3 hours,4 hours,2 hours,Old time = 240/40=6 hrs. New time=240/60=4 hrs. Saved=2 hrs.
A vehicle travels 400 km. If speed decreases from 80 km/hr to 50 km/hr, extra time required?,2 hours,3 hours,4 hours,5 hours,3 hours,Old time=5 hrs. New time=8 hrs. Extra time=3 hrs.
